130.SEA,1,SEA,-4.867814251,103.707046,1999,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/56259,Aves,Accipitriformes,Accipitridae,,,Accipitridae,family
136.SEA,50,SEA,-1.870837,101.887209,2014,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/2933618,Mammalia,Chiroptera,Pteropodidae,Acerodon,macklotii,Acerodon macklotii,species
137.SEA,3,SEA,-2.264451,101.794251,2014,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/2691922,Aves,Galliformes,Phasianidae,Arborophila,rubrirostris,Arborophila rubrirostris,species
138.SEA,4,SEA,-2.031408,101.126884,2015,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/2691922,Aves,Galliformes,Phasianidae,Arborophila,rubrirostris,Arborophila rubrirostris,species
139.SEA,13,SEA,-3.024615,101.950937,2015,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/2691922,Aves,Galliformes,Phasianidae,Arborophila,rubrirostris,Arborophila rubrirostris,species
68.SEA,1,SEA,12.936181,107.305066,2009,Cambodia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/75869,Aves,Anseriformes,Anatidae,Asarcornis,scutulata,Asarcornis scutulata,species
4.SEA,2,SEA,16.401,101.401,1998,Thailand,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9397,Mammalia,Chiroptera,,,,Chiroptera,order
48.SEA,3,SEA,4.703779,102.039437,1999,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9397,Mammalia,Chiroptera,,,,Chiroptera,order
49.SEA,3,SEA,4.388255,102.397294,2000,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9397,Mammalia,Chiroptera,,,,Chiroptera,order
50.SEA,2,SEA,4.927198,102.424521,2000,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9397,Mammalia,Chiroptera,,,,Chiroptera,order
66.SEA,1,SEA,3.346738,113.32669,2005,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9397,Mammalia,Chiroptera,,,,Chiroptera,order
67.SEA,5,SEA,5.796887,101.812418,2004,Thailand,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9397,Mammalia,Chiroptera,,,,Chiroptera,order
Butik_Barisan_NP_interior,1,Butik_Barisan_NP_interior,-5.386,104.10102,2014,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9397,Mammalia,Chiroptera,,,,Chiroptera,order
Kerinci_Seblat_NP_interior,1,Kerinci_Seblat_NP_interior,-1.69529,101.50791,2014,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/57380,Aves,Bucerotiformes,Bucerotidae,,,Bucerotidae,family
Butik_Barisan_NP_edges_frags,1,Butik_Barisan_NP_edges_frags,-5.21046,104.04393,2014,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/57380,Aves,Bucerotiformes,Bucerotidae,,,Bucerotidae,family
120.SEA,7,SEA,-0.921494,102.385766,2005,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/187108,Aves,Columbiformes,Columbidae,Chalcophaps,indica,Chalcophaps indica,species
18.SEA,1,SEA,18.316667,104.01,2013,Laos,wild,https://www.ncbi.nlm.nih.gov/taxonomy/187108,Aves,Columbiformes,Columbidae,Chalcophaps,indica,Chalcophaps indica,species
55.SEA,5,SEA,5.470098,101.824206,2004,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/187108,Aves,Columbiformes,Columbidae,Chalcophaps,indica,Chalcophaps indica,species
